item_number,item_name,brand,category,description,image(color),image(detail1),image(detail2),image(detail3),image(detail4),image(detail5)
159-4963,パイソンキャンバスミニバッグ,ANAP,バッグ・鞄・小物,"キャンバスのボディに合皮のパイピングがポイントのバッグ。
柄の面積が少ないのでいろいろなコーデに合わせやすいのがうれしいポイント。
大人のこなれ感を演出してくれます。

＜サイズ＞
タテ：21cm
ヨコ：29.5cm
マチ：10.5cm
持ち手：35cm
ショルダーベルト：108.5cm〜125cm（取り付けた状態で）
ポケット：内側（ファスナーポケット×1/仕切りポケット×2）

＜素材＞
合皮/コットン

※ショルダーベルト6段階調節可/取り外し可
※摩擦により衣類の色が付着し色移りする場合がございますのでご注意ください。
※生地のデザイン上、実際の商品と画像とで柄の配置が異なる場合がございます。予めご了承ください。
※商品のお取扱いに関しましては、商品に付属のアテンションカード、洗濯ネームをご覧ください。
※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
※実物の商品の色味はカートの画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/5/265145/beige-main.jpg,cdn.anapnet.com/img/item/files/2/6/5/265145/ex-39601-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265145/ex-39596-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265145/ex-39593-image.jpg,,
793-8279,ヴィンテージライクプリントロンT,ANAP,Tops,"リアルな掠れ感がヴィンテージのようなこなれムードをプラスするTシャツ。
サイドの裾スリットがトップスアウトの着こなしのアクセントづけに。
トレンドのオーバーサイズは余裕のあるフィッティングを可能にしてくれます。
デイリースタイルに幅広くマッチするので持っておくととても便利。


＜サイズ＞
身幅：60.5cm
ゆき丈：79.5cm
着丈：71cm
スリット：9cm

＜素材＞
綿100％

＜モデルの身長＞
162cm

※ストレッチあり※裏地なし
※商品のお取扱いに関しましては、商品に付属のアテンションカード、洗濯ネームをご覧ください。
※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
実物の商品の色味はマネキン着用画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/5/265877/black-main.jpg,cdn.anapnet.com/img/item/files/2/6/5/265877/ex-41198-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265877/ex-41199-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265877/ex-41201-image.jpg,,
793-8279,ヴィンテージライクプリントロンT,ANAP,Tops,"リアルな掠れ感がヴィンテージのようなこなれムードをプラスするTシャツ。
サイドの裾スリットがトップスアウトの着こなしのアクセントづけに。
トレンドのオーバーサイズは余裕のあるフィッティングを可能にしてくれます。
デイリースタイルに幅広くマッチするので持っておくととても便利。


＜サイズ＞
身幅：60.5cm
ゆき丈：79.5cm
着丈：71cm
スリット：9cm

＜素材＞
綿100％

＜モデルの身長＞
162cm

※ストレッチあり※裏地なし
※商品のお取扱いに関しましては、商品に付属のアテンションカード、洗濯ネームをご覧ください。
※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
実物の商品の色味はマネキン着用画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/5/265877/white-main.jpg,cdn.anapnet.com/img/item/files/2/6/5/265877/ex-41198-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265877/ex-41199-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265877/ex-41201-image.jpg,,
797-8277,ブロードティアードミニワンピース,ANAP,ワンピース・ドレス,"ふわっとシルエットが可愛いティアードミニワンピース。
ボタンを外せば羽織としても着用頂けます。
1枚で決まるワンピースアイテムは1着持っておくだけでとても重宝するアイテム。

＜サイズ＞
身幅：53cm
肩幅：37cm
袖丈：59cm
着丈：83cm

＜素材＞
綿100％

＜モデルの身長＞
157cm
165cm

※ストレッチなし※裏地なし
※商品のお取扱いに関しましては、商品に付属のアテンションカード、洗濯ネームをご覧ください。
※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
実物の商品の色味はマネキン着用画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/5/265663/black-main.jpg,cdn.anapnet.com/img/item/files/2/6/5/265663/ex-41186-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265663/ex-41187-image.jpg,,,
797-8277,ブロードティアードミニワンピース,ANAP,ワンピース・ドレス,"ふわっとシルエットが可愛いティアードミニワンピース。
ボタンを外せば羽織としても着用頂けます。
1枚で決まるワンピースアイテムは1着持っておくだけでとても重宝するアイテム。

＜サイズ＞
身幅：53cm
肩幅：37cm
袖丈：59cm
着丈：83cm

＜素材＞
綿100％

＜モデルの身長＞
157cm
165cm

※ストレッチなし※裏地なし
※商品のお取扱いに関しましては、商品に付属のアテンションカード、洗濯ネームをご覧ください。
※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
実物の商品の色味はマネキン着用画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/5/265663/beige-main.jpg,cdn.anapnet.com/img/item/files/2/6/5/265663/ex-41186-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265663/ex-41187-image.jpg,,,
159-5044,アニマル柄バケットハット,ANAP,ファッション雑貨,"オンライン限定アイテム

アニマル柄が目を惹く可愛らしいバケットハット
コーディネートのアクセント使いにぴったり◎
合わせやすいデザインなので、カジュアルからキレイめまで様々なコーディネートに合わせて頂けます。

＜サイズ＞
頭周り：60cm
つば：5.5cm
高さ：8.5cm

＜素材＞
綿100％

※調節不可
※デザイン上、実際の商品と画像とで柄の配置が異なる場合がございます。予めご了承ください。
※商品のお取扱いに関しましては、商品に付属のアテンションカード、洗濯ネームをご覧ください。
※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
実物の商品の色味はマネキン着用画像をご参照ください。
※実物の商品の色味はカートの画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/5/265859/beige-main.jpg,cdn.anapnet.com/img/item/files/2/6/5/265859/ex-40886-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265859/ex-40887-image.jpg,,,
159-5044,アニマル柄バケットハット,ANAP,ファッション雑貨,"オンライン限定アイテム

アニマル柄が目を惹く可愛らしいバケットハット
コーディネートのアクセント使いにぴったり◎
合わせやすいデザインなので、カジュアルからキレイめまで様々なコーディネートに合わせて頂けます。

＜サイズ＞
頭周り：60cm
つば：5.5cm
高さ：8.5cm

＜素材＞
綿100％

※調節不可
※デザイン上、実際の商品と画像とで柄の配置が異なる場合がございます。予めご了承ください。
※商品のお取扱いに関しましては、商品に付属のアテンションカード、洗濯ネームをご覧ください。
※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
実物の商品の色味はマネキン着用画像をご参照ください。
※実物の商品の色味はカートの画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/5/265859/white-main.jpg,cdn.anapnet.com/img/item/files/2/6/5/265859/ex-40886-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265859/ex-40887-image.jpg,,,
159-5044,アニマル柄バケットハット,ANAP,ファッション雑貨,"オンライン限定アイテム

アニマル柄が目を惹く可愛らしいバケットハット
コーディネートのアクセント使いにぴったり◎
合わせやすいデザインなので、カジュアルからキレイめまで様々なコーディネートに合わせて頂けます。

＜サイズ＞
頭周り：60cm
つば：5.5cm
高さ：8.5cm

＜素材＞
綿100％

※調節不可
※デザイン上、実際の商品と画像とで柄の配置が異なる場合がございます。予めご了承ください。
※商品のお取扱いに関しましては、商品に付属のアテンションカード、洗濯ネームをご覧ください。
※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
実物の商品の色味はマネキン着用画像をご参照ください。
※実物の商品の色味はカートの画像をご参照ください。",,cdn.anapnet.com/img/item/files/2/6/5/265859/ex-40886-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265859/ex-40887-image.jpg,,,
154-5000,マーブルパターンオーバーサイズシャツ,ANAP,Tops,"オンライン限定アイテム

水墨画のようなデザインで抜け感のあるオーバーサイズシャツ。
引き込まれるような柄と色合いが、大人のモードエレガンスにぴったりの一枚です。

＜サイズ＞
身幅：65cm
肩幅：44cm
袖丈：50.5cm
着丈：66cm
スリット：12cm

＜素材＞
ポリエステル100％

＜モデルの身長＞
157?
167?

※ストレッチなし※裏地なし
※一部若干透ける素材になっております。
※生地のデザイン上、実際の商品と画像とで柄の配置が異なる場合がございます。予めご了承ください。
※商品のお取扱いに関しましては、商品に付属のアテンションカード、洗濯ネームをご覧ください。
※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
実物の商品の色味はマネキン着用画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/5/265581/grey-main.jpg,cdn.anapnet.com/img/item/files/2/6/5/265581/ex-40166-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265581/ex-40175-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265581/ex-40163-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265581/ex-40165-image.jpg,
154-5000,マーブルパターンオーバーサイズシャツ,ANAP,Tops,"オンライン限定アイテム

水墨画のようなデザインで抜け感のあるオーバーサイズシャツ。
引き込まれるような柄と色合いが、大人のモードエレガンスにぴったりの一枚です。

＜サイズ＞
身幅：65cm
肩幅：44cm
袖丈：50.5cm
着丈：66cm
スリット：12cm

＜素材＞
ポリエステル100％

＜モデルの身長＞
157?
167?

※ストレッチなし※裏地なし
※一部若干透ける素材になっております。
※生地のデザイン上、実際の商品と画像とで柄の配置が異なる場合がございます。予めご了承ください。
※商品のお取扱いに関しましては、商品に付属のアテンションカード、洗濯ネームをご覧ください。
※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
実物の商品の色味はマネキン着用画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/5/265581/beige-main.jpg,cdn.anapnet.com/img/item/files/2/6/5/265581/ex-40166-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265581/ex-40175-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265581/ex-40163-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265581/ex-40165-image.jpg,
154-5001,チェックオーバーサイズシャツ,ANAP,Tops,"大人カジュアルの定番、チェックオーバーサイズシャツ。
ラフに羽織るだけで様になるアイテムです。
スキニーパンツやミニスカートなどタイトシルエットのボトムスとの相性抜群。
フロントを閉めてベルトでブラウジングしたスタイリングも楽しめます。

＜サイズ＞
身幅：63cm
ゆき丈：80cm
着丈：(前)79cm(後)84.5cm
スリット：11cm

＜素材＞
綿55％、ポリエステル45％

＜モデルの身長＞
157?
167cm
162cm

※ストレッチなし※裏地なし※胸ポケットあり
※生地のデザイン上、実際の商品と画像とで柄の配置が異なる場合がございます。予めご了承ください。
※商品のお取扱いに関しましては、商品に付属のアテンションカード、洗濯ネームをご覧ください。
※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
実物の商品の色味はマネキン着用画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/5/265591/red-main.jpg,cdn.anapnet.com/img/item/files/2/6/5/265591/ex-40035-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265591/ex-40052-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265591/ex-40053-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265591/ex-40034-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265591/ex-40049-image.jpg
154-5001,チェックオーバーサイズシャツ,ANAP,Tops,"大人カジュアルの定番、チェックオーバーサイズシャツ。
ラフに羽織るだけで様になるアイテムです。
スキニーパンツやミニスカートなどタイトシルエットのボトムスとの相性抜群。
フロントを閉めてベルトでブラウジングしたスタイリングも楽しめます。

＜サイズ＞
身幅：63cm
ゆき丈：80cm
着丈：(前)79cm(後)84.5cm
スリット：11cm

＜素材＞
綿55％、ポリエステル45％

＜モデルの身長＞
157?
167cm
162cm

※ストレッチなし※裏地なし※胸ポケットあり
※生地のデザイン上、実際の商品と画像とで柄の配置が異なる場合がございます。予めご了承ください。
※商品のお取扱いに関しましては、商品に付属のアテンションカード、洗濯ネームをご覧ください。
※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
実物の商品の色味はマネキン着用画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/5/265591/red-main.jpg,cdn.anapnet.com/img/item/files/2/6/5/265591/ex-40035-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265591/ex-40052-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265591/ex-40053-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265591/ex-40034-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265591/ex-40049-image.jpg
154-5001,チェックオーバーサイズシャツ,ANAP,Tops,"大人カジュアルの定番、チェックオーバーサイズシャツ。
ラフに羽織るだけで様になるアイテムです。
スキニーパンツやミニスカートなどタイトシルエットのボトムスとの相性抜群。
フロントを閉めてベルトでブラウジングしたスタイリングも楽しめます。

＜サイズ＞
身幅：63cm
ゆき丈：80cm
着丈：(前)79cm(後)84.5cm
スリット：11cm

＜素材＞
綿55％、ポリエステル45％

＜モデルの身長＞
157?
167cm
162cm

※ストレッチなし※裏地なし※胸ポケットあり
※生地のデザイン上、実際の商品と画像とで柄の配置が異なる場合がございます。予めご了承ください。
※商品のお取扱いに関しましては、商品に付属のアテンションカード、洗濯ネームをご覧ください。
※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
実物の商品の色味はマネキン着用画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/5/265591/black-main.jpg,cdn.anapnet.com/img/item/files/2/6/5/265591/ex-40035-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265591/ex-40052-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265591/ex-40053-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265591/ex-40034-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265591/ex-40049-image.jpg
154-5001,チェックオーバーサイズシャツ,ANAP,Tops,"大人カジュアルの定番、チェックオーバーサイズシャツ。
ラフに羽織るだけで様になるアイテムです。
スキニーパンツやミニスカートなどタイトシルエットのボトムスとの相性抜群。
フロントを閉めてベルトでブラウジングしたスタイリングも楽しめます。

＜サイズ＞
身幅：63cm
ゆき丈：80cm
着丈：(前)79cm(後)84.5cm
スリット：11cm

＜素材＞
綿55％、ポリエステル45％

＜モデルの身長＞
157?
167cm
162cm

※ストレッチなし※裏地なし※胸ポケットあり
※生地のデザイン上、実際の商品と画像とで柄の配置が異なる場合がございます。予めご了承ください。
※商品のお取扱いに関しましては、商品に付属のアテンションカード、洗濯ネームをご覧ください。
※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
実物の商品の色味はマネキン着用画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/5/265591/beige-main.jpg,cdn.anapnet.com/img/item/files/2/6/5/265591/ex-40035-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265591/ex-40052-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265591/ex-40053-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265591/ex-40034-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265591/ex-40049-image.jpg
152-5047,ハイダメージブラックスキニーパンツ,ANAP,ボトムス・パンツ ,"オンライン限定【Lサイズ】

どんなコーデにも合わせやすく使い勝手の良いブラックスキニーパンツ。
オールシーズン履きやすいのも嬉しいポイントです。

＜サイズ＞
S
ウエスト：62cm〜76cm
ヒップ：74cm
わたり幅：21cm
股上：25cm
股下：67cm
裾幅：10.5cm
総丈：91cm

M
ウエスト：64cm〜78cm
ヒップ：80cm
わたり幅：24cm
股上：25cm
股下：68cm
裾幅：11cm
総丈：94cm

L
ウエスト：66cm〜80cm
ヒップ：82cm
わたり幅：24cm
股上：25cm
股下：68cm
裾幅：11cm
総丈：94cm

＜素材＞
綿95％、ポリウレタン5％

＜モデルの身長＞
167?（Mサイズ着用）
158?（Sサイズ着用）
150?（Sサイズ着用）

※ストレッチあり※裏地なし※ポケットあり
※一点一点風合いやダメージの配置が画像と多少異なる場合がございます。予めご了承ください。
※この商品は非常に色落ち、色移りしますのでご着用の際は十分ご注意ください。
※商品のお取扱いに関しましては、商品に付属のアテンションカード、洗濯ネームをご覧ください。
※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
実物の商品の色味はマネキン着用画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/5/265876/black-main.jpg,cdn.anapnet.com/img/item/files/2/6/5/265876/ex-39869-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265876/ex-39866-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265876/ex-39867-image.jpg,,
152-5047,ハイダメージブラックスキニーパンツ,ANAP,ボトムス・パンツ ,"オンライン限定【Lサイズ】

どんなコーデにも合わせやすく使い勝手の良いブラックスキニーパンツ。
オールシーズン履きやすいのも嬉しいポイントです。

＜サイズ＞
S
ウエスト：62cm〜76cm
ヒップ：74cm
わたり幅：21cm
股上：25cm
股下：67cm
裾幅：10.5cm
総丈：91cm

M
ウエスト：64cm〜78cm
ヒップ：80cm
わたり幅：24cm
股上：25cm
股下：68cm
裾幅：11cm
総丈：94cm

L
ウエスト：66cm〜80cm
ヒップ：82cm
わたり幅：24cm
股上：25cm
股下：68cm
裾幅：11cm
総丈：94cm

＜素材＞
綿95％、ポリウレタン5％

＜モデルの身長＞
167?（Mサイズ着用）
158?（Sサイズ着用）
150?（Sサイズ着用）

※ストレッチあり※裏地なし※ポケットあり
※一点一点風合いやダメージの配置が画像と多少異なる場合がございます。予めご了承ください。
※この商品は非常に色落ち、色移りしますのでご着用の際は十分ご注意ください。
※商品のお取扱いに関しましては、商品に付属のアテンションカード、洗濯ネームをご覧ください。
※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
実物の商品の色味はマネキン着用画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/5/265876/black-main.jpg,cdn.anapnet.com/img/item/files/2/6/5/265876/ex-39869-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265876/ex-39866-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265876/ex-39867-image.jpg,,
152-5047,ハイダメージブラックスキニーパンツ,ANAP,ボトムス・パンツ ,"オンライン限定【Lサイズ】

どんなコーデにも合わせやすく使い勝手の良いブラックスキニーパンツ。
オールシーズン履きやすいのも嬉しいポイントです。

＜サイズ＞
S
ウエスト：62cm〜76cm
ヒップ：74cm
わたり幅：21cm
股上：25cm
股下：67cm
裾幅：10.5cm
総丈：91cm

M
ウエスト：64cm〜78cm
ヒップ：80cm
わたり幅：24cm
股上：25cm
股下：68cm
裾幅：11cm
総丈：94cm

L
ウエスト：66cm〜80cm
ヒップ：82cm
わたり幅：24cm
股上：25cm
股下：68cm
裾幅：11cm
総丈：94cm

＜素材＞
綿95％、ポリウレタン5％

＜モデルの身長＞
167?（Mサイズ着用）
158?（Sサイズ着用）
150?（Sサイズ着用）

※ストレッチあり※裏地なし※ポケットあり
※一点一点風合いやダメージの配置が画像と多少異なる場合がございます。予めご了承ください。
※この商品は非常に色落ち、色移りしますのでご着用の際は十分ご注意ください。
※商品のお取扱いに関しましては、商品に付属のアテンションカード、洗濯ネームをご覧ください。
※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
実物の商品の色味はマネキン着用画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/5/265876/black-main.jpg,cdn.anapnet.com/img/item/files/2/6/5/265876/ex-39869-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265876/ex-39866-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265876/ex-39867-image.jpg,,
152-5006,サイドスリットリブフレアパンツ,ANAP,ボトムス・パンツ ,"トレンド感満載の伸縮性のあるリブフレアパンツ。
どの年代の方にもおすすめ楽ちん大人カジュアルスタイル。
リブで脚長効果も抜群で、裾の広がりが細見え効果もあり◎

＜サイズ＞
ウエスト：60cm〜90cm
ヒップ：78cm
わたり幅：23cm
股上：29cm
股下：68cm
裾幅：21cm
総丈：96cm

＜素材＞
ポリエステル95％、ポリウレタン5％

＜モデルの身長＞
167?
157?

※ストレッチあり※裏地なし※ウエストゴムあり
※リブ素材のため、伸縮性があり記載しているサイズと若干異なる場合がございます。予めご了承ください。
※商品のお取扱いに関しましては、商品に付属のアテンションカード、洗濯ネームをご覧ください。
※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
実物の商品の色味はマネキン着用画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/5/265572/green-main.jpg,cdn.anapnet.com/img/item/files/2/6/5/265572/ex-39762-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265572/ex-39763-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265572/ex-39776-image.jpg,,
152-5006,サイドスリットリブフレアパンツ,ANAP,ボトムス・パンツ ,"トレンド感満載の伸縮性のあるリブフレアパンツ。
どの年代の方にもおすすめ楽ちん大人カジュアルスタイル。
リブで脚長効果も抜群で、裾の広がりが細見え効果もあり◎

＜サイズ＞
ウエスト：60cm〜90cm
ヒップ：78cm
わたり幅：23cm
股上：29cm
股下：68cm
裾幅：21cm
総丈：96cm

＜素材＞
ポリエステル95％、ポリウレタン5％

＜モデルの身長＞
167?
157?

※ストレッチあり※裏地なし※ウエストゴムあり
※リブ素材のため、伸縮性があり記載しているサイズと若干異なる場合がございます。予めご了承ください。
※商品のお取扱いに関しましては、商品に付属のアテンションカード、洗濯ネームをご覧ください。
※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
実物の商品の色味はマネキン着用画像をご参照ください。",,cdn.anapnet.com/img/item/files/2/6/5/265572/ex-39762-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265572/ex-39763-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265572/ex-39776-image.jpg,,
152-5006,サイドスリットリブフレアパンツ,ANAP,ボトムス・パンツ ,"トレンド感満載の伸縮性のあるリブフレアパンツ。
どの年代の方にもおすすめ楽ちん大人カジュアルスタイル。
リブで脚長効果も抜群で、裾の広がりが細見え効果もあり◎

＜サイズ＞
ウエスト：60cm〜90cm
ヒップ：78cm
わたり幅：23cm
股上：29cm
股下：68cm
裾幅：21cm
総丈：96cm

＜素材＞
ポリエステル95％、ポリウレタン5％

＜モデルの身長＞
167?
157?

※ストレッチあり※裏地なし※ウエストゴムあり
※リブ素材のため、伸縮性があり記載しているサイズと若干異なる場合がございます。予めご了承ください。
※商品のお取扱いに関しましては、商品に付属のアテンションカード、洗濯ネームをご覧ください。
※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
実物の商品の色味はマネキン着用画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/5/265572/brown-main.jpg,cdn.anapnet.com/img/item/files/2/6/5/265572/ex-39762-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265572/ex-39763-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265572/ex-39776-image.jpg,,
152-5006,サイドスリットリブフレアパンツ,ANAP,ボトムス・パンツ ,"トレンド感満載の伸縮性のあるリブフレアパンツ。
どの年代の方にもおすすめ楽ちん大人カジュアルスタイル。
リブで脚長効果も抜群で、裾の広がりが細見え効果もあり◎

＜サイズ＞
ウエスト：60cm〜90cm
ヒップ：78cm
わたり幅：23cm
股上：29cm
股下：68cm
裾幅：21cm
総丈：96cm

＜素材＞
ポリエステル95％、ポリウレタン5％

＜モデルの身長＞
167?
157?

※ストレッチあり※裏地なし※ウエストゴムあり
※リブ素材のため、伸縮性があり記載しているサイズと若干異なる場合がございます。予めご了承ください。
※商品のお取扱いに関しましては、商品に付属のアテンションカード、洗濯ネームをご覧ください。
※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
実物の商品の色味はマネキン着用画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/5/265572/red-main.jpg,cdn.anapnet.com/img/item/files/2/6/5/265572/ex-39762-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265572/ex-39763-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265572/ex-39776-image.jpg,,
152-5006,サイドスリットリブフレアパンツ,ANAP,ボトムス・パンツ ,"トレンド感満載の伸縮性のあるリブフレアパンツ。
どの年代の方にもおすすめ楽ちん大人カジュアルスタイル。
リブで脚長効果も抜群で、裾の広がりが細見え効果もあり◎

＜サイズ＞
ウエスト：60cm〜90cm
ヒップ：78cm
わたり幅：23cm
股上：29cm
股下：68cm
裾幅：21cm
総丈：96cm

＜素材＞
ポリエステル95％、ポリウレタン5％

＜モデルの身長＞
167?
157?

※ストレッチあり※裏地なし※ウエストゴムあり
※リブ素材のため、伸縮性があり記載しているサイズと若干異なる場合がございます。予めご了承ください。
※商品のお取扱いに関しましては、商品に付属のアテンションカード、洗濯ネームをご覧ください。
※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
実物の商品の色味はマネキン着用画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/5/265572/black-main.jpg,cdn.anapnet.com/img/item/files/2/6/5/265572/ex-39762-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265572/ex-39763-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265572/ex-39776-image.jpg,,
153-4994,ムラ染メッシュロンT,ANAP,Tops,"エッジの効いたデザインがコーデを引き立ててくれるムラ染メッシュロンT。
組み合わせるインナーを変えるだけで、色々なコーデが楽しめ幅が広がります。

＜サイズ＞
身幅：73cm
ゆき丈：81cm
着丈：72cm

＜素材＞
ポリエステル100％

＜モデルの身長＞
157?
167?

※ストレッチあり※裏地なし
※透ける素材になっております。
※生地のデザイン上、実際の商品と画像とで柄の配置が異なる場合がございます。予めご了承ください。
※商品のお取扱いに関しましては、商品に付属のアテンションカード、洗濯ネームをご覧ください。
※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
実物の商品の色味はマネキン着用画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/5/265149/navy-main.jpg,cdn.anapnet.com/img/item/files/2/6/5/265149/ex-39664-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265149/ex-39665-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265149/ex-39660-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265149/ex-39659-image.jpg,
153-4994,ムラ染メッシュロンT,ANAP,Tops,"エッジの効いたデザインがコーデを引き立ててくれるムラ染メッシュロンT。
組み合わせるインナーを変えるだけで、色々なコーデが楽しめ幅が広がります。

＜サイズ＞
身幅：73cm
ゆき丈：81cm
着丈：72cm

＜素材＞
ポリエステル100％

＜モデルの身長＞
157?
167?

※ストレッチあり※裏地なし
※透ける素材になっております。
※生地のデザイン上、実際の商品と画像とで柄の配置が異なる場合がございます。予めご了承ください。
※商品のお取扱いに関しましては、商品に付属のアテンションカード、洗濯ネームをご覧ください。
※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
実物の商品の色味はマネキン着用画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/5/265149/blue-main.jpg,cdn.anapnet.com/img/item/files/2/6/5/265149/ex-39664-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265149/ex-39665-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265149/ex-39660-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265149/ex-39659-image.jpg,
